,Unnamed: 0,Reviews_by_sentence,Clinic,Ratings,clean_answers,Topics
3610,3611, The staff is amazing,CCRM Fertility New York,5,staff amaze,Clinic
3611,3612," After 2 unsuccessful cycle with another facility I reached out to Dr Choi she is the best,  kind, compassionate and she take her time to listen and is very theral which we loved",CCRM Fertility New York,5,2 unsuccessful cycle another facility reach dr choi best kind compassionate take time listen theral love,Doctor
3612,3613, First try with her and here i am 12 weeks pregnant! Am so happy we have you in the infertility world,CCRM Fertility New York,5,first try 12 week pregnant happy infertility world,Doctor
3613,3614,  *5 star rating is not enough*The DeSimones,CCRM Fertility New York,5,5 star rating not enough desimones,Cost
3614,3615,I was a patient at CCRM for over a year,CCRM Fertility New York,1,patient ccrm year,Cost
3615,3616," As I read through these positive reviews, I can only guess that there are few negative reviews because A",CCRM Fertility New York,1,read positive review guess negative review,Advice
3616,3617,) The practice is new to NYC and B,CCRM Fertility New York,1,practice new nyc b,Advice
3617,3618,) Women are too nervous to post something negative in fear they could be jinxed or something,CCRM Fertility New York,1,woman nervous post something negative fear could jinx something,Clinic
3618,3619, (The want to get pregnant sometimes overpowers everything else),CCRM Fertility New York,1,want get pregnant sometimes overpower everything else,Clinic
3619,3620,I write the below review after having the highest of hopes for this practice and utmost faith in the extremely intelligent staff that work there,CCRM Fertility New York,1,write review high hope practice utmost faith extremely intelligent staff work,Advice
3620,3621," It started out great, I met with Dr Levine in their beautiful office after being referred by one of his friends who he went to medical school with",CCRM Fertility New York,1,start great meet dr levine beautiful office refer one friend go medical school,Doctor
3621,3622, Ironic this is the case because you would think my experience would be stellar given this fact,CCRM Fertility New York,1,ironic case would think experience would stellar given fact,Advice
3622,3623, Dr Levine impressed me with his credentials and background,CCRM Fertility New York,1,dr levine impress credentials background,Advice
3623,3624," He talked a lot about himself (he's a runner, how he wakes up at 4am every day and his morning routine, what he eats to stay healthy)",CCRM Fertility New York,1,talk lot ' runner wake 4am every day morning routine eats stay healthy,Advice
3624,3625, My initial  impression was that he was slightly arrogant but maybe he was entitled to be- I mean this guy has a really impressive background and I wanted him to be my doctor,CCRM Fertility New York,1,initial impression slightly arrogant maybe entitle mean guy really impressive background want doctor,Doctor
3625,3626," I was sold on him, the amazing office and the reputation of CCRM being affiliated with the CO office",CCRM Fertility New York,1,sell amaze office reputation ccrm affiliate co office,Clinic
3626,3627," I won't get too much into what happened specifically with my IVF's because in both cycles, my embryos were abnormal",CCRM Fertility New York,1,not get much happen specifically ivf ' cycle embryo abnormal,Protocols
3627,3628, I don't blame CCRM for this outcome and I don't and didn't expect CCRM to work miracles,CCRM Fertility New York,1,not blame ccrm outcome not not expect ccrm work miracle,Protocols
3628,3629," What I do have a problem with is that after two failed IVF cycles that I paid completely out of pocket for (my insurance covered NOTHING), they have GHOSTED me",CCRM Fertility New York,1,"problem two fail ivf cycle pay completely pocket insurance cover nothing ), ghost",Cost
3629,3630," Quite literally, just never got in contact with me ever again when I was waiting to hear back about next steps",CCRM Fertility New York,1,quite literally never get contact ever waiting hear back next steps,Doctor
3630,3631, It's shocking and disgusting,CCRM Fertility New York,1,shock disgust,Clinic
3631,3632," Financially, my husband and I are still struggling to pay the 30K + in credit card bills we have left from CCRM",CCRM Fertility New York,1,financially husband still struggle pay 30k + credit card bill left ccrm,Cost
3632,3633, After my 2 failed IVF's Dr Levine suggested I try taking Clomid and either doing timed intercourse or an IUI,CCRM Fertility New York,1,2 fail ivf ' dr levine suggest try taking clomid either time intercourse iui,Protocols
3633,3634," I tried this in the month of November, 2018",CCRM Fertility New York,1,try month november 2018,Protocols
3634,3635," It didn't work that month so on December 18, 2018 Dr Levine called me and left me a voicemail around 4:45pm (apparently to discuss next steps for my next cycle)",CCRM Fertility New York,1,not work month december 18 2018 dr levine call left voicemail around 4 : 45pm apparently discus next steps next cycle,Doctor
3635,3636, I called back immediately at 5:10pm that same day but the office was already closed so I followed up with an email to Dr Levine,CCRM Fertility New York,1,call back immediately 5 : 10pm day office already close follow email dr levine,Doctor
3636,3637," He replied that same evening and added his Assistant, Stephanie so she could coordinate a time for us to speak the following day",CCRM Fertility New York,1,reply evening add assistant stephanie could coordinate time us speak following day,Nurse
3637,3638, Stephanie called me at noon on the 19th and offered 4:30pm that same day to speak to Dr Levine,CCRM Fertility New York,1,stephanie call noon 19th offer 4 : 30pm day speak dr levine,Doctor
3638,3639," I had an already-scheduled meeting at that time with my CEO at work so asked if there was any other time that could work or any other day, that I would make myself available but just that specific time wasn't possible for me",CCRM Fertility New York,1,already schedule meeting time ceo work ask time could work day would make available specific time not possible,Doctor
3639,3640," She replied and in a really condescending way said ""No and if that doesn't work, he will not be able to speak to you until after the holiday""",CCRM Fertility New York,1,reply really condescend way say no not work not able speak holiday,Advice
