,PrevClinName1,ClinCityCode,ClinStateCode,Year,ICSI_Rate,PGD_Rate,ND_TransLB1,ND_TransLB2,ND_TransLB3,ND_TransLB4,TotNumCyclesAll,TransFrozEmbAll,ClinicNames
3309,WOMEN'S HEALTH CONSULTANTS,CHICAGO,ILLINOIS,2015.0,84.0,2.0,31.85,26.6,38.97692307692308,10.0,306.0,30.392156862745097,WOMEN'S HEALTH CONSULTANTS CHICAGO
3310,CENTER FOR REPRODUCTIVE HEALTH/JOLIET IVF,CREST HILL,ILLINOIS,2015.0,93.0,0.0,39.95,34.58571428571429,37.77777777777778,29.166666666666668,220.0,44.54545454545455,CENTER FOR REPRODUCTIVE HEALTH/JOLIET IVF CREST HILL
3313,"DAVIES FERTILITY & IVF SPECIALISTS, SC",GLENVIEW,ILLINOIS,2015.0,79.0,1.0,28.549999999999997,33.35,29.15,16.666666666666668,286.0,18.88111888111888,"DAVIES FERTILITY & IVF SPECIALISTS, SC GLENVIEW"
3314,ADVANCED FERTILITY CENTER OF CHICAGO,GURNEE,ILLINOIS,2015.0,91.0,1.0,60.300000000000004,52.8,44.150000000000006,56.0,799.0,23.153942428035045,ADVANCED FERTILITY CENTER OF CHICAGO GURNEE
3315,FERTILITY CENTERS OF ILLINOIS-HIGHLAND PARK IVF CENTER,HIGHLAND PARK,ILLINOIS,2015.0,80.0,3.0,31.349999999999998,27.6,21.1,17.45,2713.0,30.998894213048285,FERTILITY CENTERS OF ILLINOIS-HIGHLAND PARK IVF CENTER HIGHLAND PARK
3317,INVIA FERTILITY SPECIALISTS,HOFFMAN ESTATES,ILLINOIS,2015.0,75.0,2.0,36.75,34.7,38.1,22.916666666666668,755.0,33.50993377483444,INVIA FERTILITY SPECIALISTS HOFFMAN ESTATES
3320,THE ADVANCED IVF INSTITUTE,NAPERVILLE,ILLINOIS,2015.0,79.0,2.0,39.95,24.65,34.0,17.335714285714285,610.0,25.40983606557377,THE ADVANCED IVF INSTITUTE NAPERVILLE
3321,IVF1,NAPERVILLE,ILLINOIS,2015.0,80.0,1.0,57.8,38.05,33.9,35.0,702.0,29.77207977207977,IVF1 NAPERVILLE
3322,REPRODUCTIVE MEDICINE INSTITUTE,OAK BROOK,ILLINOIS,2015.0,86.0,2.0,36.25,30.950000000000003,29.75,20.049999999999997,1105.0,27.420814479638008,REPRODUCTIVE MEDICINE INSTITUTE OAK BROOK
3324,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-CENTRAL ILLINOIS,PEORIA,ILLINOIS,2015.0,92.0,13.0,30.35,24.285714285714285,20.833333333333336,,200.0,26.5,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-DALLAS DALLAS
3326,REPRODUCTIVE HEALTH AND FERTILITY CENTER,ROCKFORD,ILLINOIS,2015.0,91.0,0.0,17.45,25.3968253968254,7.3232323232323235,0.0,228.0,27.63157894736842,REPRODUCTIVE HEALTH AND FERTILITY CENTER ROCKFORD
3327,CHICAGO IVF,SKOKIE,ILLINOIS,2015.0,90.0,1.0,23.7,24.8,13.899999999999999,15.388461538461538,641.0,29.641185647425896,CHICAGO IVF SKOKIE
3328,NORTH SHORE FERTILITY,SKOKIE,ILLINOIS,2015.0,82.0,11.0,10.85,6.25,7.6923076923076925,8.333333333333334,187.0,31.016042780748663,NORTH SHORE FERTILITY SKOKIE
3329,SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE FERTILITY AND IVF CENTER,SPRINGFIELD,ILLINOIS,2015.0,29.0,0.0,53.811764705882354,34.516666666666666,6.25,25.0,190.0,13.157894736842104,SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE FERTILITY AND IVF CENTER SPRINGFIELD
3331,MIDWEST FERTILITY SPECIALISTS,CARMEL,INDIANA,2015.0,82.0,1.0,35.15,41.65,25.9,2.9411764705882355,881.0,22.474460839954595,MIDWEST FERTILITY SPECIALISTS CARMEL
3332,"ADVANCED REPRODUCTION INSTITUTE, LLC",EVANSVILLE,INDIANA,2015.0,29.0,0.0,33.5,21.666666666666668,25.0,10.0,161.0,30.434782608695652,"ADVANCED REPRODUCTION INSTITUTE, LLC EVANSVILLE"
3335,"FAMILY BEGINNINGS, PC",INDIANAPOLIS,INDIANA,2015.0,72.0,5.0,18.549999999999997,29.166666666666668,20.23809523809524,0.0,193.0,25.906735751295336,"FAMILY BEGINNINGS, PC INDIANAPOLIS"
3337,"JOHN C. JARRETT, II, MD",INDIANAPOLIS,INDIANA,2015.0,77.0,1.0,38.65,23.95,24.025,,542.0,23.431734317343174,"JOHN C. JARRETT, II, MD INDIANAPOLIS"
3339,BOSTON IVF AT THE WOMEN'S HOSPITAL,NEWBURGH,INDIANA,2015.0,63.0,0.0,37.95,32.142857142857146,27.38095238095238,50.0,218.0,32.11009174311926,BOSTON IVF AT THE WOMEN'S HOSPITAL NEWBURGH
3341,"MID-IOWA FERTILITY, PC",CLIVE,IOWA,2015.0,84.0,11.0,51.7,56.45,26.25,40.0,610.0,33.114754098360656,"MID-IOWA FERTILITY, PC CLIVE"
3342,UNIVERSITY OF IOWA HOSPITALS AND CLINICS,IOWA CITY,IOWA,2015.0,42.0,0.0,51.8,48.5,37.3,27.678571428571427,766.0,34.9869451697128,UNIVERSITY OF IOWA HOSPITALS AND CLINICS IOWA CITY
3343,"MIDWEST REPRODUCTIVE CENTER, PA",OLATHE,KANSAS,2015.0,84.0,0.0,30.3,22.65,20.0,32.142857142857146,405.0,43.95061728395062,"MIDWEST REPRODUCTIVE CENTER, PA OLATHE"
3344,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE,OVERLAND PARK,KANSAS,2015.0,75.0,1.0,35.95,22.5,27.6,12.5,677.0,37.37075332348597,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE OVERLAND PARK
3345,REPRODUCTIVE RESOURCE CENTER OF GREATER KANSAS CITY,OVERLAND PARK,KANSAS,2015.0,89.0,4.0,43.2,32.45,23.98076923076923,20.0,377.0,29.70822281167109,REPRODUCTIVE RESOURCE CENTER OF GREATER KANSAS CITY OVERLAND PARK
3346,THE CENTER FOR REPRODUCTIVE MEDICINE,WICHITA,KANSAS,2015.0,70.0,5.0,38.2,29.15,27.38095238095238,25.0,249.0,34.53815261044177,THE CENTER FOR REPRODUCTIVE MEDICINE WICHITA
3347,BLUEGRASS FERTILITY CENTER,LEXINGTON,KENTUCKY,2015.0,82.0,2.0,35.8,31.461111111111112,12.5,10.0,173.0,29.479768786127167,BLUEGRASS FERTILITY CENTER LEXINGTON
3349,FERTILITY AND ENDOCRINE ASSOCIATES,LOUISVILLE,KENTUCKY,2015.0,93.0,25.0,19.95,16.590909090909093,6.25,0.0,184.0,40.76086956521739,FERTILITY AND ENDOCRINE ASSOCIATES LOUISVILLE
3353,"FERTILITY ANSWERS, LLC-LAFAYETTE",LAFAYETTE,LOUISIANA,2015.0,90.0,1.0,48.650000000000006,34.09090909090909,25.0,,167.0,36.52694610778443,"FERTILITY ANSWERS, LLC-LAFAYETTE LAFAYETTE"
3354,FERTILITY INSTITUTE OF NEW ORLEANS,MANDEVILLE,LOUISIANA,2015.0,56.0,4.0,33.15,23.4,22.35,20.798319327731093,754.0,33.02387267904509,FERTILITY INSTITUTE OF NEW ORLEANS MANDEVILLE
3355,AUDUBON FERTILITY & REPRODUCTIVE MEDICINE,NEW ORLEANS,LOUISIANA,2015.0,78.0,1.0,32.5,32.417582417582416,18.421052631578945,16.666666666666668,278.0,33.45323741007194,AUDUBON FERTILITY NEW ORLEANS
3356,ARKLATEX FERTILITY AND REPRODUCTIVE MEDICINE,SHREVEPORT,LOUISIANA,2015.0,71.0,3.0,58.0,36.66666666666667,22.5,6.25,162.0,27.160493827160494,ARKLATEX FERTILITY AND REPRODUCTIVE MEDICINE SHREVEPORT
3357,"BOSTON IVF, THE MAINE CENTER",SOUTH PORTLAND,MAINE,2015.0,34.0,1.0,39.15,42.55,30.516666666666666,31.25,385.0,30.38961038961039,"BOSTON IVF, LLC THE MAINE CENTER SOUTH PORTLAND"
3358,"THE A.R.T. INSTITUTE OF WASHINGTON, INC.",BETHESDA,MARYLAND,2015.0,83.0,0.0,43.2,46.95,32.85,24.81666666666667,556.0,33.992805755395686,"THE A.R.T. INSTITUTE OF WASHINGTON, INC. BETHESDA"
3360,JOHNS HOPKINS FERTILITY CENTER,LUTHERVILLE,MARYLAND,2015.0,49.0,2.0,29.299999999999997,16.35,20.04705882352941,10.233333333333334,594.0,19.36026936026936,JOHNS HOPKINS FERTILITY CENTER LUTHERVILLE
3362,SHADY GROVE FERTILITY REPRODUCTIVE SCIENCE CENTER,ROCKVILLE,MARYLAND,2015.0,61.0,1.0,41.349999999999994,36.150000000000006,28.7,19.8,8555.0,23.775569842197545,SHADY GROVE FERTILITY-ROCKVILLE ROCKVILLE
3363,FERTILITY CENTER OF MARYLAND,TOWSON,MARYLAND,2015.0,32.0,0.0,30.15,32.65,24.03636363636364,28.7,318.0,24.528301886792452,FERTILITY CENTER OF MARYLAND TOWSON
3364,SHADY GROVE FERTILITY RSC-TOWSON,TOWSON,MARYLAND,2015.0,67.0,1.0,38.5,43.65,29.65,19.950000000000003,1952.0,22.438524590163933,SHADY GROVE FERTILITY-TOWSON TOWSON
3365,BRIGHAM AND WOMEN'S HOSPITAL CENTER FOR ASSISTED REPRODUCTIVE TECHNOLOGY,BOSTON,MASSACHUSETTS,2015.0,50.0,1.0,42.599999999999994,34.2,30.950000000000003,24.450000000000003,2013.0,29.061102831594635,BRIGHAM AND WOMEN'S HOSPITAL CENTER FOR ASSISTED REPRODUCTIVE TECHNOLOGY BOSTON
3366,MASSACHUSETTS GENERAL HOSPITAL FERTILITY CENTER,BOSTON,MASSACHUSETTS,2015.0,51.0,1.0,42.8,39.5,35.35,17.835714285714285,919.0,19.368879216539717,MASSACHUSETTS GENERAL HOSPITAL FERTILITY CENTER BOSTON
3367,"FERTILITY SOLUTIONS, PC",DEDHAM,MASSACHUSETTS,2015.0,46.0,0.0,39.55,30.55,26.75,16.6,709.0,26.23413258110014,"FERTILITY SOLUTIONS, PC DEDHAM"
3368,IVF NEW ENGLAND,LEXINGTON,MASSACHUSETTS,2015.0,39.0,1.0,41.099999999999994,36.3,30.55,19.25,2700.0,30.59259259259259,IVF NEW ENGLAND LEXINGTON
3369,"FERTILITY CENTERS OF NEW ENGLAND, INC.",READING,MASSACHUSETTS,2015.0,57.0,2.0,41.1,32.85,33.7,17.6,1383.0,29.35647143890094,"FERTILITY CENTERS OF NEW ENGLAND, INC. READING"
3370,BAYSTATE REPRODUCTIVE MEDICINE,SPRINGFIELD,MASSACHUSETTS,2015.0,37.0,1.0,47.1,30.55,25.35,33.6,564.0,32.801418439716315,BAYSTATE REPRODUCTIVE MEDICINE SPRINGFIELD
3371,"CARDONE REPRODUCTIVE MEDICINE AND INFERTILITY, LLC",STONEHAM,MASSACHUSETTS,2015.0,37.0,6.0,34.38846153846154,29.6,20.0,0.0,215.0,17.674418604651162,"CARDONE REPRODUCTIVE MEDICINE AND INFERTILITY, LLC STONEHAM"
3372,BOSTON IVF,WALTHAM,MASSACHUSETTS,2015.0,39.0,3.0,37.45,31.8,26.299999999999997,14.05,3403.0,26.447252424331474,"BOSTON IVF, LLC WALTHAM"
3373,CENTER FOR REPRODUCTIVE MEDICINE,ANN ARBOR,MICHIGAN,2015.0,58.0,2.0,34.8,25.55,16.799999999999997,10.0,480.0,30.0,UNIVERSITY OF MICHIGAN CENTER FOR REPRODUCTIVE MEDICINE ANN ARBOR
3374,"ADVANCED REPRODUCTIVE MEDICINE AND SURGERY, PC",BLOOMFIELD HILLS,MICHIGAN,2015.0,80.0,4.0,41.65,44.67272727272727,42.85714285714286,15.131578947368421,191.0,19.895287958115183,"ADVANCED REPRODUCTIVE MEDICINE AND SURGERY, PC BLOOMFIELD HILLS"
3375,IVF MICHIGAN FERTILITY CENTER,BLOOMFIELD HILLS,MICHIGAN,2015.0,92.0,4.0,45.8,35.9,35.55,25.016666666666666,1098.0,22.404371584699454,IVF MICHIGAN FERTILITY CENTERS BLOOMFIELD HILLS
3376,MICHIGAN REPRODUCTIVE MEDICINE,BLOOMFIELD HILLS,MICHIGAN,2015.0,85.0,46.0,31.799999999999997,2.9411764705882355,0.0,5.0,191.0,16.230366492146597,MICHIGAN REPRODUCTIVE MEDICINE BLOOMFIELD HILLS
3379,"MICHIGAN REPRODUCTIVE & IVF CENTER, PC",GRAND RAPIDS,MICHIGAN,2015.0,88.0,1.0,46.0,36.9,22.85,24.56111111111111,975.0,36.30769230769231,"MICHIGAN REPRODUCTIVE & IVF CENTER, PC GRAND RAPIDS"
3380,"IVF MICHIGAN ROCHESTER HILLS & FLINT, PC",ROCHESTER HILLS,MICHIGAN,2015.0,91.0,2.0,43.5,36.583333333333336,25.436363636363637,3.3333333333333335,346.0,18.497109826589597,"IVF MICHIGAN ROCHESTER HILLS & FLINT, PC ROCHESTER HILLS"
3384,REPRODUCTIVE MEDICINE ASSOCIATES OF MICHIGAN,TROY,MICHIGAN,2015.0,60.0,1.0,44.55,44.7,23.5,36.111111111111114,598.0,24.74916387959866,REPRODUCTIVE MEDICINE ASSOCIATES OF MICHIGAN TROY
3385,"MICHIGAN CENTER FOR FERTILITY AND WOMEN'S HEALTH, PLC",WARREN,MICHIGAN,2015.0,78.0,4.0,47.150000000000006,24.4,20.066666666666666,,261.0,24.137931034482758,"MICHIGAN CENTER FOR FERTILITY AND WOMEN'S HEALTH, PLC WARREN"
3387,"THE MIDWEST CENTER FOR REPRODUCTIVE HEALTH, PA",MAPLE GROVE,MINNESOTA,2015.0,72.0,0.0,41.05,31.166666666666668,29.464285714285715,0.0,250.0,21.6,"MIDWEST CENTER FOR REPRODUCTIVE HEALTH, PA MAPLE GROVE"
3388,CENTER FOR REPRODUCTIVE MEDICINE,MINNEAPOLIS,MINNESOTA,2015.0,57.0,3.0,53.55,50.5,37.4,21.489473684210527,1368.0,24.853801169590643,CENTER FOR REPRODUCTIVE MEDICINE MINNEAPOLIS
3389,MAYO CLINIC ASSISTED REPRODUCTIVE TECHNOLOGIES,ROCHESTER,MINNESOTA,2015.0,70.0,1.0,29.65,32.05,23.5,11.904761904761905,436.0,37.15596330275229,MAYO CLINIC ASSISTED REPRODUCTIVE TECHNOLOGIES ROCHESTER
3390,REPRODUCTIVE MEDICINE & INFERTILITY ASSOCIATES,WOODBURY,MINNESOTA,2015.0,96.0,1.0,41.3,32.75,26.45,4.166666666666667,645.0,28.372093023255815,REPRODUCTIVE MEDICINE AND INFERTILITY ASSOCIATES AUGUSTA
3391,"MISSISSIPPI REPRODUCTIVE MEDICINE, PLLC",FLOWOOD,MISSISSIPPI,2015.0,76.0,2.0,24.75,28.076923076923077,16.666666666666668,0.0,171.0,29.239766081871345,"MISSISSIPPI REPRODUCTIVE MEDICINE, PLLC FLOWOOD"
3392,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,FLOWOOD,MISSISSIPPI,2015.0,88.0,0.0,42.45,24.3,27.77777777777778,0.0,173.0,28.90173410404624,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER FLOWOOD
3393,INFERTILITY CENTER OF ST. LOUIS,CHESTERFIELD,MISSOURI,2015.0,98.0,0.0,37.1,28.91111111111111,18.84285714285714,,870.0,31.379310344827587,INFERTILITY CENTER OF ST. LOUIS CHESTERFIELD
3394,"MID-MISSOURI REPRODUCTIVE MEDICINE AND SURGERY, INC.",COLUMBIA,MISSOURI,2015.0,87.0,4.0,34.8,25.694444444444443,30.952380952380956,0.0,167.0,25.748502994011975,"MID-MISSOURI REPRODUCTIVE MEDICINE AND SURGERY, INC. COLUMBIA"
3396,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS,CREVE COEUR,MISSOURI,2015.0,98.0,20.0,38.150000000000006,29.15,11.1,10.0,494.0,30.161943319838056,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
3398,FERTILITY PARTNERSHIP,SAINT PETERS,MISSOURI,2015.0,94.0,16.0,55.65,31.932773109243698,27.083333333333336,10.0,183.0,29.508196721311474,FERTILITY PARTNERSHIP SAINT PETERS
3400,THE INFERTILITY AND REPRODUCTIVE MEDICINE CENTER,ST. LOUIS,MISSOURI,2015.0,68.0,0.0,52.4,40.1,32.35,23.116666666666667,757.0,22.98546895640687,FERTILITY AND REPRODUCTIVE MEDICINE CENTER ST. LOUIS
3401,BILLINGS CLINIC,BILLINGS,MONTANA,2015.0,53.0,0.0,54.449999999999996,45.11278195488722,,60.0,152.0,26.973684210526315,BILLINGS CLINIC BILLINGS
3402,REPRODUCTIVE HEALTH SPECIALISTS,ELKHORN,NEBRASKA,2015.0,87.0,1.0,38.55,31.7,27.775,21.590909090909093,488.0,37.90983606557377,REPRODUCTIVE HEALTH SPECIALISTS ELKHORN
3403,"HEARTLAND CENTER FOR REPRODUCTIVE MEDICINE, PC",OMAHA,NEBRASKA,2015.0,51.0,0.0,51.05,37.6,30.5,,346.0,23.69942196531792,"HEARTLAND CENTER FOR REPRODUCTIVE MEDICINE, PC OMAHA"
3404,GREEN VALLEY FERTILITY PARTNERS,HENDERSON,NEVADA,2015.0,93.0,12.0,36.349999999999994,27.678571428571427,29.86111111111111,6.25,205.0,24.878048780487806,GREEN VALLEY FERTILITY PARTNERS HENDERSON
3405,FERTILITY CENTER OF LAS VEGAS,LAS VEGAS,NEVADA,2015.0,100.0,20.0,42.15,77.8,,,981.0,33.74108053007136,FERTILITY CENTER OF LAS VEGAS LAS VEGAS
3406,RED ROCK FERTILITY CENTER,LAS VEGAS,NEVADA,2015.0,86.0,44.0,33.0,41.18846153846154,30.04201680672269,25.0,261.0,34.099616858237546,FERTILITY CENTER OF LAS VEGAS LAS VEGAS
3407,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-LAS VEGAS,LAS VEGAS,NEVADA,2015.0,97.0,10.0,29.2,26.1,17.7,7.142857142857143,452.0,18.58407079646018,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
3408,THE NEVADA CENTER FOR REPRODUCTIVE MEDICINE,RENO,NEVADA,2015.0,76.0,0.0,43.15,46.4,32.55,27.38095238095238,416.0,29.807692307692307,THE NEVADA CENTER FOR REPRODUCTIVE MEDICINE RENO
3409,DARTMOUTH-HITCHCOCK MEDICAL CENTER,LEBANON,NEW HAMPSHIRE,2015.0,40.0,0.0,26.064705882352943,21.28333333333333,5.9,16.666666666666668,186.0,18.817204301075268,DARTMOUTH-HITCHCOCK MEDICAL CENTER LEBANON
3410,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-NEW JERSEY,ASBURY,NEW JERSEY,2015.0,81.0,17.0,23.450000000000003,27.5,16.11111111111111,0.0,199.0,24.12060301507538,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-NEW YORK NEW YORK
3411,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY,BASKING RIDGE,NEW JERSEY,2015.0,89.0,43.0,44.8,41.1,36.65,30.200000000000003,5379.0,36.95854248001487,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY BASKING RIDGE
3414,REPRODUCTIVE SCIENCE CENTER OF NEW JERSEY,EATONTOWN,NEW JERSEY,2015.0,56.0,1.0,41.75,34.33076923076923,34.378571428571426,29.166666666666668,275.0,18.90909090909091,REPRODUCTIVE SCIENCE CENTER OF NEW JERSEY EATONTOWN
3415,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE & FERTILITY,EDISON,NEW JERSEY,2015.0,52.0,1.0,28.4,26.75,36.311764705882354,5.555555555555555,379.0,26.385224274406333,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE & FERTILITY EDISON
3418,"UNIVERSITY REPRODUCTIVE ASSOCIATES, PC",HASBROUCK HEIGHTS,NEW JERSEY,2015.0,73.0,1.0,38.3,25.473529411764705,26.45,14.682539682539682,573.0,20.244328097731238,"UNIVERSITY REPRODUCTIVE ASSOCIATES, PC HASBROUCK HEIGHTS"
3421,INSTITUTE FOR REPRODUCTIVE MEDICINE AND SCIENCE,LIVINGSTON,NEW JERSEY,2015.0,62.0,5.0,39.75,41.95,32.75,29.60263157894737,1139.0,22.739244951712028,INSTITUTE FOR REPRODUCTIVE MEDICINE AND SCIENCE LIVINGSTON
3423,SOUTH JERSEY FERTILITY CENTER,MARLTON,NEW JERSEY,2015.0,55.0,1.0,41.55,31.6,22.549999999999997,32.15,535.0,30.2803738317757,SOUTH JERSEY FERTILITY CENTER MARLTON
3424,DIAMOND INSTITUTE FOR INFERTILITY,MILLBURN,NEW JERSEY,2015.0,61.0,4.0,31.25,26.838461538461537,28.928571428571427,0.0,321.0,19.314641744548286,DIAMOND INSTITUTE FOR INFERTILITY & MENOPAUSE MILLBURN
3425,COOPER INSTITUTE FOR REPRODUCTIVE HORMONAL DISORDERS,MOUNT LAUREL,NEW JERSEY,2015.0,33.0,0.0,31.650000000000002,18.200000000000003,13.100000000000001,12.261111111111111,663.0,13.423831070889895,"COOPER INSTITUTE FOR REPRODUCTIVE HORMONAL DISORDERS, PC MOUNT LAUREL"
3426,VALLEY HOSPITAL FERTILITY CENTER,PARAMUS,NEW JERSEY,2015.0,42.0,1.0,30.1,31.0,31.15,19.255882352941175,486.0,30.041152263374485,VALLEY HOSPITAL FERTILITY CENTER PARAMUS
3427,DAMIEN FERTILITY PARTNERS,SHREWSBURY,NEW JERSEY,2015.0,53.0,2.0,54.75,47.28333333333333,51.05,30.0,359.0,15.041782729805014,DAMIEN FERTILITY PARTNERS SHREWSBURY
3428,CENTER FOR REPRODUCTIVE MEDICINE AND FERTILITY,VOORHEES,NEW JERSEY,2015.0,46.0,0.0,30.0,24.62222222222222,28.31578947368421,30.0,248.0,43.54838709677419,CENTER FOR REPRODUCTIVE MEDICINE AND FERTILITY VOORHEES
3429,FERTILITY INSTITUTE OF NEW JERSEY AND NEW YORK,WESTWOOD,NEW JERSEY,2015.0,65.0,1.0,48.0,37.55,23.289473684210527,42.58888888888889,380.0,26.05263157894737,FERTILITY INSTITUTE OF NEW JERSEY AND NEW YORK ORADELL
3430,CENTER FOR REPRODUCTIVE MEDICINE OF NEW MEXICO,ALBUQUERQUE,NEW MEXICO,2015.0,80.0,35.0,22.86111111111111,17.857142857142858,15.384615384615385,,155.0,41.935483870967744,CENTER FOR REPRODUCTIVE MEDICINE OF NEW MEXICO ALBUQUERQUE
3431,THE FERTILITY INSTITUTE AT NEW YORK METHODIST HOSPITAL,BROOKLYN,NEW YORK,2015.0,93.0,0.0,51.55,39.8,21.1,17.36111111111111,515.0,23.300970873786408,THE FERTILITY INSTITUTE AT NEW YORK METHODIST HOSPITAL BROOKLYN
3432,GENESIS FERTILITY & REPRODUCTIVE MEDICINE,BROOKLYN,NEW YORK,2015.0,48.0,3.0,34.849999999999994,26.15,26.7,9.542307692307693,743.0,26.917900403768506,GENESIS FERTILITY & REPRODUCTIVE MEDICINE BROOKLYN
3433,INFERTILITY & IVF MEDICAL ASSOCIATES OF WESTERN NEW YORK,BUFFALO,NEW YORK,2015.0,71.0,0.0,36.75,17.65,16.65,,523.0,11.281070745697896,"INFERTILITY & IVF MEDICAL ASSOCIATES OF WESTERN NEW YORK, PLLC DBA BUFFALO"
3434,"HUDSON VALLEY FERTILITY, PLLC",FISHKILL,NEW YORK,2015.0,71.0,3.0,38.92941176470588,42.06349206349206,25.824175824175825,0.0,177.0,25.423728813559322,"HUDSON VALLEY FERTILITY, PLLC FISHKILL"
3435,THE NEW YORK FERTILITY CENTER,FLUSHING,NEW YORK,2015.0,87.0,4.0,13.05,13.455555555555556,10.0,0.0,283.0,15.547703180212014,THE NEW YORK FERTILITY CENTER FLUSHING
3436,MONTEFIORE'S INSTITUTE FOR REPRODUCTIVE MEDICINE AND HEALTH,HARTSDALE,NEW YORK,2015.0,50.0,1.0,40.15,26.785714285714285,30.833333333333332,7.6923076923076925,275.0,15.272727272727273,MONTEFIORE'S INSTITUTE FOR REPRODUCTIVE MEDICINE AND HEALTH HARTSDALE
3437,NEW YORK REPRODUCTIVE WELLNESS,JERICHO,NEW YORK,2015.0,88.0,0.0,60.43333333333334,41.111111111111114,14.583333333333334,5.555555555555555,174.0,25.862068965517242,NEW YORK REPRODUCTIVE WELLNESS JERICHO
3438,"BOSTON IVF, THE ALBANY CENTER",LOUDONVILLE,NEW YORK,2015.0,33.0,0.0,31.0,21.195454545454545,22.0,30.555555555555557,258.0,22.093023255813954,"BOSTON IVF, THE ALBANY CENTER LOUDONVILLE"
3439,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NEW YORK,2015.0,80.0,2.0,37.35,27.549999999999997,22.25,18.8,1477.0,30.33175355450237,NORTH SHORE UNIVERSITY HOSPITAL MANHASSET
3440,LONG ISLAND IVF,MELVILLE,NEW YORK,2015.0,78.0,4.0,38.2,29.4,23.15,19.7,1184.0,25.675675675675677,RMA LONG ISLAND IVF MELVILLE
3441,REPRODUCTIVE SPECIALISTS OF NEW YORK,MINEOLA,NEW YORK,2015.0,60.0,4.0,31.2,26.45,21.2,12.799999999999999,1461.0,28.40520191649555,NYU LANGONE REPRODUCTIVE SPECIALISTS OF NEW YORK MINEOLA
3445,COLUMBIA UNIVERSITY CENTER FOR WOMEN'S REPRODUCTIVE CARE,NEW YORK,NEW YORK,2015.0,53.0,1.0,28.35,25.8,13.85,13.149999999999999,1505.0,17.3421926910299,COLUMBIA UNIVERSITY CENTER FOR WOMEN'S REPRODUCTIVE CARE NEW YORK
3446,"LIBERA MEDICAL, PLLC",NEW YORK,NEW YORK,2015.0,79.0,6.0,25.15,27.4,17.6,11.5,1248.0,22.115384615384617,"LIBERA MEDICAL, PLLC NEW YORK"
3449,MEDICAL OFFICES FOR HUMAN REPRODUCTION,NEW YORK,NEW YORK,2015.0,71.0,4.0,21.323529411764707,22.735714285714288,24.866666666666667,10.292857142857143,658.0,7.142857142857143,MEDICAL OFFICES FOR HUMAN REPRODUCTION NEW YORK
3451,NEW HOPE FERTILITY CENTER-WEST SIDE,NEW YORK,NEW YORK,2015.0,50.0,2.0,39.9,31.0,20.0,16.3,2938.0,20.864533696392105,NEW HOPE FERTILITY CENTER NEW YORK
3452,NEW YORK FERTILITY INSTITUTE,NEW YORK,NEW YORK,2015.0,78.0,17.0,20.134615384615387,17.142857142857142,8.333333333333334,0.0,205.0,19.51219512195122,FERTILITY INSTITUTE OF NEW JERSEY AND NEW YORK ORADELL
3455,NEWAY MEDICAL,NEW YORK,NEW YORK,2015.0,86.0,5.0,28.6,26.166666666666668,12.55,12.740909090909092,691.0,10.85383502170767,NEWAY MEDICAL NEW YORK
3456,NOBLE FERTILITY CENTER,NEW YORK,NEW YORK,2015.0,76.0,5.0,32.35,39.6969696969697,23.0,20.168067226890756,210.0,26.19047619047619,NEW HOPE FERTILITY CENTER NEW YORK
3457,NYU FERTILITY CENTER,NEW YORK,NEW YORK,2015.0,28.0,3.0,43.0,30.450000000000003,28.5,28.3,2727.0,22.80894756142281,THE NEW YORK FERTILITY CENTER FLUSHING
3459,"REPRODUCTIVE MEDICINE ASSOCIATES OF NEW YORK, LLP",NEW YORK,NEW YORK,2015.0,58.0,16.0,48.099999999999994,39.3,29.55,23.45,3997.0,27.245434075556666,"REPRODUCTIVE MEDICINE ASSOCIATES OF NEW YORK, LLP NEW YORK"
3460,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,NEW YORK,NEW YORK,2015.0,67.0,2.0,37.900000000000006,35.6,30.099999999999998,23.1,5031.0,18.962432915921287,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY NEW YORK
